Time[s], Channel 0, Channel 1
17.463808, 1, 1
17.463834, 0, 1
17.464068, 1, 1
17.464095, 0, 1
17.464329, 1, 1
17.464355, 0, 1
17.464590, 1, 1
17.464616, 0, 1
17.464850, 1, 1
17.464876, 0, 1
17.465111, 1, 1
17.465137, 0, 1
17.465371, 1, 1
17.482307, 0, 1
17.482541, 1, 1
17.482567, 0, 1
17.482802, 1, 1
17.482828, 0, 1
17.483062, 1, 1
17.483088, 0, 1
17.483323, 1, 1
17.483349, 0, 1
17.483583, 1, 1
17.483609, 0, 1
17.483844, 1, 1
17.483870, 0, 1
17.484104, 1, 1
17.484131, 0, 1
17.484365, 1, 1
17.484391, 0, 1
17.484626, 1, 1
17.484652, 0, 1
17.484886, 1, 1
17.484912, 0, 1
17.485147, 1, 1
17.485173, 0, 1
17.485407, 1, 1
17.485433, 0, 1
17.485668, 1, 1
17.485694, 0, 1
17.485928, 1, 1
17.485954, 0, 1
17.486189, 1, 1
17.486215, 0, 1
17.486449, 1, 1
17.503203, 0, 1
17.503437, 1, 1
17.503463, 0, 1
17.503698, 1, 1
17.503724, 0, 1
17.503958, 1, 1
17.503984, 0, 1
17.504219, 1, 1
17.504245, 0, 1
17.504479, 1, 1
17.504505, 0, 1
17.504740, 1, 1
17.504766, 0, 1
17.505000, 1, 1
17.505026, 0, 1
17.505261, 1, 1
17.505287, 0, 1
17.505521, 1, 1
17.505547, 0, 1
17.505782, 1, 1
17.505808, 0, 1
17.506042, 1, 1
17.506069, 0, 1
17.506303, 1, 1
17.506329, 0, 1
17.506564, 1, 1
17.506590, 0, 1
17.506824, 1, 1
17.506850, 0, 1
17.507085, 1, 1
17.507111, 0, 1
17.507345, 1, 1
17.524307, 0, 1
17.524541, 1, 1
17.524567, 0, 1
17.524802, 1, 1
17.524828, 0, 1
17.525062, 1, 1
17.525088, 0, 1
17.525323, 1, 1
17.525349, 0, 1
17.525583, 1, 1
17.525609, 0, 1
17.525844, 1, 1
17.525870, 0, 1
17.526105, 1, 1
17.526131, 0, 1
17.526365, 1, 1
17.526391, 0, 1
17.526626, 1, 1
17.526652, 0, 1
17.526886, 1, 1
17.526912, 0, 1
17.527147, 1, 1
17.527173, 0, 1
17.527407, 1, 1
17.527433, 0, 1
17.527668, 1, 1
17.527694, 0, 1
17.527928, 1, 1
17.527954, 0, 1
17.528189, 1, 1
17.528215, 0, 1
17.528449, 1, 1
17.545203, 0, 1
17.545437, 1, 1
17.545463, 0, 1
17.545698, 1, 1
17.545724, 0, 1
17.545958, 1, 1
17.545984, 0, 1
17.546219, 1, 1
17.546245, 0, 1
17.546479, 1, 1
17.546505, 0, 1
17.546740, 1, 1
17.546766, 0, 1
17.547000, 1, 1
17.547026, 0, 1
17.547261, 1, 1
17.547287, 0, 1
17.547521, 1, 1
17.547547, 0, 1
17.547782, 1, 1
17.547808, 0, 1
17.548043, 1, 1
17.548069, 0, 1
17.548303, 1, 1
17.548329, 0, 1
17.548564, 1, 1
17.548590, 0, 1
17.548824, 1, 1
17.548850, 0, 1
17.549085, 1, 1
17.549111, 0, 1
17.549345, 1, 1
17.566203, 0, 1
17.566437, 1, 1
17.566463, 0, 1
17.566698, 1, 1
17.566724, 0, 1
17.566958, 1, 1
17.566984, 0, 1
17.567219, 1, 1
17.567245, 0, 1
17.567479, 1, 1
17.567505, 0, 1
17.567740, 1, 1
17.567766, 0, 1
17.568000, 1, 1
17.568026, 0, 1
17.568261, 1, 1
17.568287, 0, 1
17.568521, 1, 1
17.568547, 0, 1
17.568782, 1, 1
17.568808, 0, 1
17.569043, 1, 1
17.569069, 0, 1
17.569303, 1, 1
17.569329, 0, 1
17.569564, 1, 1
17.569590, 0, 1
17.569824, 1, 1
17.569850, 0, 1
17.570085, 1, 1
17.570111, 0, 1
17.570345, 1, 1
17.587307, 0, 1
17.587541, 1, 1
17.587567, 0, 1
17.587802, 1, 1
17.587828, 0, 1
17.588062, 1, 1
17.588088, 0, 1
17.588323, 1, 1
17.588349, 0, 1
17.588583, 1, 1
17.588610, 0, 1
17.588844, 1, 1
17.588870, 0, 1
17.589105, 1, 1
17.589131, 0, 1
17.589365, 1, 1
17.589391, 0, 1
17.589626, 1, 1
17.589652, 0, 1
17.589886, 1, 1
17.589912, 0, 1
17.590147, 1, 1
17.590173, 0, 1
17.590407, 1, 1
17.590433, 0, 1
17.590668, 1, 1
17.590694, 0, 1
17.590928, 1, 1
17.590954, 0, 1
17.591189, 1, 1
17.591215, 0, 1
17.591449, 1, 1
17.608203, 0, 1
17.608437, 1, 1
17.608463, 0, 1
17.608698, 1, 1
17.608724, 0, 1
17.608958, 1, 1
17.608984, 0, 1
17.609219, 1, 1
17.609245, 0, 1
17.609479, 1, 1
17.609505, 0, 1
17.609740, 1, 1
17.609766, 0, 1
17.610000, 1, 1
17.610026, 0, 1
17.610261, 1, 1
17.610287, 0, 1
17.610521, 1, 1
17.610547, 0, 1
17.610782, 1, 1
17.610808, 0, 1
17.611043, 1, 1
17.611069, 0, 1
17.611303, 1, 1
17.611329, 0, 1
17.611564, 1, 1
17.611590, 0, 1
17.611824, 1, 1
17.611850, 0, 1
17.612085, 1, 1
17.612111, 0, 1
17.612345, 1, 1
17.629333, 0, 1
17.629567, 1, 1
17.629593, 0, 1
17.629828, 1, 1
17.629854, 0, 1
17.630088, 1, 1
17.630115, 0, 1
17.630349, 1, 1
17.630375, 0, 1
17.630610, 1, 1
17.630636, 0, 1
17.630870, 1, 1
17.630896, 0, 1
17.631131, 1, 1
17.631157, 0, 1
17.631391, 1, 1
17.631417, 0, 1
17.631652, 1, 1
17.631678, 0, 1
17.631912, 1, 1
17.631938, 0, 1
17.632173, 1, 1
17.632199, 0, 1
17.632433, 1, 1
17.632459, 0, 1
